#class tools::wcsv::ntuple
#title Aggregated per-config readout
#separator 44
#vector_separator 59
#column double e0_keV
#column double e1_keV
#column double e2_keV
#column double e3_keV
#column double e4_keV
#column double e5_keV
#column double e6_keV
#column double e7_keV
#column double e8_keV
#column double c0_b0
#column double c0_b1
#column double c1_b0
#column double c1_b1
#column double c2_b0
#column double c2_b1
#column double c3_b0
#column double c3_b1
#column double c4_b0
#column double c4_b1
#column double c5_b0
#column double c5_b1
#column double c6_b0
#column double c6_b1
#column double c7_b0
#column double c7_b1
#column double c8_b0
#column double c8_b1
#column double angle_deg
#column double dist_cm
#column int nEvents
19537.9,211242,83430.5,1.56194e+06,2698.27,0,0,0,0,10,66,38,282,15,90,70,1234,0,14,0,0,0,0,0,0,0,0,222.39,82.6354,5000
18821.1,130919,163384,1.43708e+06,1072.37,0,0,0,0,1,78,54,213,8,154,54,1235,0,5,0,0,0,0,0,0,0,0,231.644,190.1,5000
1.40958e+06,48562.2,3638.87,181485,15907.8,0,0,0,0,65,1342,14,76,2,3,20,189,9,16,0,0,0,0,0,0,0,0,284.373,70.787,5000
6565.38,1.73322e+06,14710.4,243153,15560.3,0,0,0,0,6,19,46,1157,4,57,18,183,1,16,0,0,0,0,0,0,0,0,12.6241,67.5562,5000
35947.1,1.1325e+06,8188.34,182733,4285.88,0,0,0,0,12,123,44,842,9,13,14,160,0,4,0,0,0,0,0,0,0,0,334.553,154.433,5000
18324.4,180045,17534.7,1.41227e+06,7573.04,0,0,0,0,20,23,19,179,3,23,53,952,0,40,0,0,0,0,0,0,0,0,202.672,402.457,5000
31759,238767,20278.1,1.60636e+06,1843.63,0,0,0,0,11,42,45,235,9,69,47,1240,0,10,0,0,0,0,0,0,0,0,145.013,107.651,5000
21631.6,229854,41686.9,1.56523e+06,1056.76,0,0,0,0,11,74,22,255,8,51,53,1210,0,5,0,0,0,0,0,0,0,0,216.911,259.345,5000
1.61862e+06,123065,2888.24,103388,6624.87,0,0,0,0,55,1156,33,178,2,3,13,117,2,6,0,0,0,0,0,0,0,0,311.533,332.32,5000
32855.9,237422,16338.3,1.63384e+06,4868.29,0,0,0,0,6,32,21,228,10,43,46,1176,0,25,0,0,0,0,0,0,0,0,148.688,125.119,5000
2528.07,47531.4,1.77359e+06,123501,3940.11,0,0,0,0,1,8,10,74,53,1046,8,112,2,7,0,0,0,0,0,0,0,0,58.6636,85.3833,5000
3291.27,71093.5,34462,1.06811e+06,1082.67,0,0,0,0,0,21,34,184,3,42,77,1219,0,6,0,0,0,0,0,0,0,0,265.086,446.815,5000
207618,106924,16135.7,1.43962e+06,684.193,0,0,0,0,8,160,45,150,2,71,72,1209,0,3,0,0,0,0,0,0,0,0,126.106,34.5097,5000
10096.3,1.69838e+06,6782.43,225418,17511.1,0,0,0,0,6,33,36,1044,1,26,20,178,2,23,0,0,0,0,0,0,0,0,1.85828,432.738,5000
21835.9,32367.7,2690.04,354573,1.33052e+06,0,0,0,0,6,24,5,50,0,7,15,245,54,1306,0,0,0,0,0,0,0,0,193.952,473.884,5000
16007.5,99611.4,254319,1.3053e+06,1166.51,0,0,0,0,0,78,61,158,7,174,67,1281,0,5,0,0,0,0,0,0,0,0,242.566,400.02,5000
4265.87,1.60508e+06,17865.4,252823,17178.7,0,0,0,0,4,12,39,1157,2,74,18,185,3,25,0,0,0,0,0,0,0,0,16.5666,494.238,5000
44082.8,69200.2,3486.07,1.04252e+06,1472.81,0,0,0,0,6,45,37,198,0,17,63,1274,1,5,0,0,0,0,0,0,0,0,93.4199,326.496,5000
1.65492e+06,38062.1,4428.85,130397,8890.88,0,0,0,0,58,1126,19,52,1,5,13,138,5,11,0,0,0,0,0,0,0,0,291.527,334.266,5000
18390.9,179719,20389.2,1.38622e+06,9763.12,0,0,0,0,6,26,15,151,10,47,32,903,0,45,0,0,0,0,0,0,0,0,153.83,465.257,5000
22972.2,35117.5,3988.72,324446,1.40744e+06,0,0,0,0,3,24,4,27,1,12,18,237,64,1272,0,0,0,0,0,0,0,0,193.303,401.06,5000
36708.8,66856.4,2847.71,1.09069e+06,156.044,0,0,0,0,9,60,33,178,0,19,73,1317,0,1,0,0,0,0,0,0,0,0,93.0637,68.5501,5000
163960,813590,5567.21,215177,3911.36,0,0,0,0,60,513,68,808,3,11,18,178,0,6,0,0,0,0,0,0,0,0,324.693,175.127,5000
18574.5,226361,55684.2,1.5747e+06,2124.93,0,0,0,0,10,58,32,239,5,66,41,1198,0,9,0,0,0,0,0,0,0,0,218.366,276.961,5000
226552,109473,16813.6,1.33878e+06,86.5852,0,0,0,0,7,164,48,155,0,70,64,1276,0,1,0,0,0,0,0,0,0,0,121.758,363.053,5000
16377,112116,262535,1.29345e+06,400.515,0,0,0,0,0,72,61,188,17,175,59,1315,0,2,0,0,0,0,0,0,0,0,242.495,112.651,5000
22453.4,197307,22027.3,1.41659e+06,9002.12,0,0,0,0,6,30,24,203,18,52,50,976,1,44,0,0,0,0,0,0,0,0,152.719,95.0024,5000
262201,101041,12054.3,1.18562e+06,657.577,0,0,0,0,15,212,51,188,0,65,80,1347,0,1,0,0,0,0,0,0,0,0,110.471,297.578,5000
20543.7,178970,19539.8,1.45266e+06,11540.1,0,0,0,0,3,19,25,149,16,42,48,940,0,55,0,0,0,0,0,0,0,0,155.018,142.664,5000
9716.88,1.78834e+06,9311.9,208398,24614.6,0,0,0,0,6,32,48,1041,6,29,16,167,2,25,0,0,0,0,0,0,0,0,2.08084,81.5867,5000
21756,189949,111173,1.50045e+06,1637.17,0,0,0,0,3,82,38,256,10,95,62,1257,0,3,0,0,0,0,0,0,0,0,226.97,170.78,5000
17064.8,98970.4,247691,1.34299e+06,1452.95,0,0,0,0,1,80,45,151,13,176,60,1301,0,2,0,0,0,0,0,0,0,0,239.908,164.999,5000
19790.9,229428,28416.9,1.64766e+06,3140.62,0,0,0,0,18,54,19,235,7,36,55,1188,0,14,0,0,0,0,0,0,0,0,214.464,45.1589,5000
1.70891e+06,90216.6,2265.34,106199,4530.55,0,0,0,0,58,1153,30,139,0,4,13,105,1,5,0,0,0,0,0,0,0,0,309.242,57.1521,5000
16538.8,107135,274308,1.31448e+06,237.31,0,0,0,0,0,77,39,201,9,182,66,1339,0,1,0,0,0,0,0,0,0,0,240.388,205.252,5000
1.71307e+06,51358.9,3859.98,118654,3842.92,0,0,0,0,50,1105,13,79,2,4,7,125,1,4,0,0,0,0,0,0,0,0,303.363,368.732,5000
15829.7,102783,233178,1.33771e+06,301.665,0,0,0,0,0,74,44,155,11,159,56,1279,0,1,0,0,0,0,0,0,0,0,239.708,342.258,5000
5533.09,17984.8,8318.68,239682,1.63323e+06,0,0,0,0,2,8,1,18,2,7,9,196,75,1085,0,0,0,0,0,0,0,0,174.895,450.376,5000
