#class tools::wcsv::ntuple
#title Aggregated per-config readout
#separator 44
#vector_separator 59
#column double e0_keV
#column double e1_keV
#column double e2_keV
#column double e3_keV
#column double e4_keV
#column double e5_keV
#column double e6_keV
#column double e7_keV
#column double e8_keV
#column double c0_b0
#column double c0_b1
#column double c1_b0
#column double c1_b1
#column double c2_b0
#column double c2_b1
#column double c3_b0
#column double c3_b1
#column double c4_b0
#column double c4_b1
#column double c5_b0
#column double c5_b1
#column double c6_b0
#column double c6_b1
#column double c7_b0
#column double c7_b1
#column double c8_b0
#column double c8_b1
#column double angle_deg
#column double dist_cm
#column int nEvents
140321,9429.19,955613,6103.51,145063,0,0,0,0,49,459,7,28,59,798,6,9,4,135,0,0,0,0,0,0,0,0,222.39,82.6354,5000
38431,1.59979e+06,168576,60253.1,17465.3,0,0,0,0,21,78,56,1118,11,165,3,49,11,22,0,0,0,0,0,0,0,0,290.574,459.399,5000
9046.42,18959.3,1.7382e+06,12688.1,15632.1,0,0,0,0,5,27,8,26,48,1121,4,48,8,25,0,0,0,0,0,0,0,0,171.269,179.01,5000
55185.4,28215.3,235257,11434.1,1.59185e+06,0,0,0,0,7,57,5,50,13,192,6,21,58,1211,0,0,0,0,0,0,0,0,48.1271,188.939,5000
24604.9,7239.02,1.30255e+06,5119.36,82688.4,0,0,0,0,2,105,3,26,68,994,5,6,8,132,0,0,0,0,0,0,0,0,216.555,173.175,5000
7727.76,17696.9,1.76182e+06,7918.52,17426.1,0,0,0,0,2,29,15,23,64,1128,4,23,3,22,0,0,0,0,0,0,0,0,190.514,40.8162,5000
1.696e+06,16017.4,132587,6347.27,50245.7,0,0,0,0,67,1069,10,45,19,179,0,6,3,46,0,0,0,0,0,0,0,0,249.94,432.543,5000
39209.3,26441.3,220576,8078.23,1.56682e+06,0,0,0,0,5,48,7,39,9,191,4,15,59,1193,0,0,0,0,0,0,0,0,46.7653,411.664,5000
51895.3,18787,165937,14914.9,1.74337e+06,0,0,0,0,8,40,4,36,11,156,12,26,60,1128,0,0,0,0,0,0,0,0,55.8406,106.601,5000
11562.5,13572.9,1.73764e+06,6733.34,12234.5,0,0,0,0,6,41,8,25,64,1068,6,15,6,24,0,0,0,0,0,0,0,0,193.299,188.422,5000
1.54071e+06,45484.3,180458,12029.6,36324.3,0,0,0,0,55,1271,30,124,12,214,4,20,8,45,0,0,0,0,0,0,0,0,262.96,142.242,5000
1.53225e+06,8360.88,275735,5358.88,48323.4,0,0,0,0,63,1246,6,20,33,266,3,13,3,41,0,0,0,0,0,0,0,0,233.15,89.7035,5000
41892,25596.8,192831,10937.8,1.6417e+06,0,0,0,0,6,33,4,44,8,160,5,26,63,1088,0,0,0,0,0,0,0,0,50.6144,476.004,5000
11218,15667.1,1.69578e+06,8798.52,18038.1,0,0,0,0,4,43,8,28,61,1078,6,22,6,26,0,0,0,0,0,0,0,0,186.576,325.415,5000
8831.55,1.44437e+06,302723,41329.1,33289.3,0,0,0,0,5,18,58,1287,20,263,7,55,13,54,0,0,0,0,0,0,0,0,316.326,206.923,5000
1.47111e+06,54874.5,201958,12497.3,36340.3,0,0,0,0,65,1287,31,147,21,251,1,20,4,52,0,0,0,0,0,0,0,0,264.385,86.4628,5000
1.46191e+06,9710.26,305137,5182.92,54885,0,0,0,0,55,1261,8,28,34,288,4,5,3,21,0,0,0,0,0,0,0,0,230.986,96.1487,5000
5322.42,8904.63,1.76844e+06,10592.4,8690.14,0,0,0,0,2,18,0,43,46,1089,6,34,0,45,0,0,0,0,0,0,0,0,355.298,141.739,5000
41632.9,15184.7,1.62605e+06,1741.65,7912.66,0,0,0,0,24,76,0,71,53,1162,0,8,0,41,0,0,0,0,0,0,0,0,28.186,373.323,5000
15371.3,11909.7,1.73243e+06,6980.81,16431.3,0,0,0,0,0,63,7,24,55,1108,8,19,0,33,0,0,0,0,0,0,0,0,194.598,263.838,5000
1.71352e+06,30480.2,158341,7695.62,46515.1,0,0,0,0,70,1159,15,81,16,206,1,10,3,51,0,0,0,0,0,0,0,0,257.84,73.5511,5000
11108,1.65139e+06,205857,46629.1,23926.3,0,0,0,0,5,23,44,1102,12,185,4,43,5,44,0,0,0,0,0,0,0,0,309.482,354.378,5000
8095.23,75221.7,564466,903983,12698.2,0,0,0,0,1,6,2,69,52,532,59,1267,5,35,0,0,0,0,0,0,0,0,134.701,233.639,5000
6728.1,80513.5,611543,807357,6823.79,0,0,0,0,4,13,3,85,62,541,69,1181,5,20,0,0,0,0,0,0,0,0,135.409,239.282,5000
5806.69,122836,947928,144904,11163,0,0,0,0,2,11,12,128,88,798,44,491,4,35,0,0,0,0,0,0,0,0,137.596,249.04,5000
43501,29285.7,270477,10484.9,1.45088e+06,0,0,0,0,13,50,3,38,9,238,3,21,56,1283,0,0,0,0,0,0,0,0,44.5532,347.398,5000
40185.5,16440.7,173736,12470,1.77185e+06,0,0,0,0,6,42,3,18,6,155,9,16,44,1139,0,0,0,0,0,0,0,0,53.3328,30.3461,5000
8666.65,16215,1.73373e+06,9355.3,15246,0,0,0,0,5,22,6,26,50,1105,3,35,10,25,0,0,0,0,0,0,0,0,180.445,291.358,5000
2406.52,8605.94,1.67906e+06,36935.3,10480.3,0,0,0,0,0,9,0,51,57,1076,20,62,0,49,0,0,0,0,0,0,0,0,336.699,317.105,5000
8634.05,7530.18,1.68553e+06,10980.5,8727.37,0,0,0,0,5,26,0,39,57,1076,8,33,0,45,0,0,0,0,0,0,0,0,356.601,425.341,5000
2623.95,7166.68,1.61136e+06,37859.1,13035.2,0,0,0,0,0,11,0,40,45,1046,25,67,0,58,0,0,0,0,0,0,0,0,335.408,486.638,5000
4756.94,1.34255e+06,371588,44274.7,33636.9,0,0,0,0,3,6,62,1278,12,295,12,64,9,66,0,0,0,0,0,0,0,0,317.983,153.516,5000
45311.6,21820.4,166519,24665.1,1.72352e+06,0,0,0,0,7,54,7,36,9,179,16,43,60,1075,0,0,0,0,0,0,0,0,65.0843,237.672,5000
1.08014e+06,71024.6,289710,67403.1,43433,0,0,0,0,60,1269,34,227,23,362,9,88,7,51,0,0,0,0,0,0,0,0,269.727,469.507,5000
