#class tools::wcsv::ntuple
#title Aggregated per-config readout
#separator 44
#vector_separator 59
#column double e0_keV
#column double e1_keV
#column double e2_keV
#column double e3_keV
#column double e4_keV
#column double e5_keV
#column double angle_deg
#column double dist_cm
#column int nEvents
17677.6,248643,25852.1,1.64334e+06,3023.82,0,93.8761,28.0094,5000
1.71294e+06,31634.6,29165.2,115817,11089,0,215.271,454.002,5000
1.66755e+06,32912.3,44405.6,144250,20853.4,0,205.846,151.126,5000
14642.8,80589.5,39074.7,237527,1.30269e+06,0,2.63975,432.266,5000
22617.4,54058.3,446061,438622,25.9888,0,342.006,342.201,5000
9690.04,1.7143e+06,35601.2,174316,13405.8,0,301.815,135.072,5000
83846.8,57396.3,18964.8,1.7083e+06,8707.22,0,59.942,408.893,5000
32461.1,142929,15775,1.73242e+06,4798.77,0,67.3694,275.036,5000
81263.1,59202.9,13472.2,1.73784e+06,8048.51,0,60.4274,254.812,5000
25247.7,52827.8,453364,438607,1045.01,0,340.682,485.07,5000
1.64296e+06,63773.1,16937.7,142091,4508.81,0,228.306,199.663,5000
10896,115867,1.39231e+06,257073,4608.45,0,132.014,301.72,5000
54898.7,745323,20231.5,309750,6305.86,0,250.222,199.435,5000
12886.3,1.65723e+06,40431.6,184998,14990.1,0,303.749,280.455,5000
12673.2,1.06275e+06,183815,253241,14436.4,0,327.804,449.782,5000
18605.5,772691,257501,309140,12339.9,0,331.873,145.726,5000
106971,23712.4,129237,217411,56925.1,0,186.399,90.7464,5000
11401.5,298138,37571.4,943632,2855.94,0,118.008,448.097,5000
16751.5,1.75571e+06,24033.5,181989,7688.61,0,283.818,49.2075,5000
22656,211423,25021.2,1.70564e+06,3068.9,0,83.9356,95.6325,5000
12731.9,1.72746e+06,30705.3,174067,13811.2,0,297.986,165.826,5000
17871.8,1.72866e+06,27861.5,196795,6409.13,0,279.52,166.193,5000
36439.9,1.42951e+06,20273.5,341486,5835.46,0,258.724,345.338,5000
111010,41082.3,12658.3,1.36847e+06,19518.2,0,42.0087,401.904,5000
16831.1,315018,34060.8,1.50319e+06,2508.28,0,102.439,215.245,5000
7195.85,1.66935e+06,56266.4,173409,17848.2,0,306.408,246.517,5000
10776.8,54956.7,11347.5,204924,1.493e+06,0,6.15555,466.181,5000
22782.2,198135,21622.8,1.64722e+06,1921.68,0,84.0161,496.455,5000
15801.9,239537,45621.6,908490,3100.79,0,113.206,484.813,5000
47475.1,27848.7,11972.7,689156,736791,0,38.5972,444.515,5000
22921.1,25886,4311.71,194185,1.76307e+06,0,22.0588,96.8271,5000
9161.46,1.63294e+06,45806.6,189794,13211,0,304.901,451.018,5000
14131,1.56339e+06,73092.7,197990,18114,0,311.162,406.355,5000
42737.5,1.00734e+06,15921,284011,4150.65,0,254.661,498.258,5000
107558,46412.1,17899.4,1.37333e+06,22713.9,0,45.5804,382.664,5000
1.39958e+06,31578.2,72217.4,222277,50532.3,0,198.098,390.195,5000
10552.9,1.64803e+06,51005.8,183351,16643.4,0,306.487,227.549,5000
1.68233e+06,53073.2,15898.7,155642,7066.24,0,224.66,192.23,5000
1.64775e+06,75266.5,19868.1,144785,5047.43,0,229.868,49.0669,5000
20475.9,59988.2,404136,441768,992.265,0,343.992,127.735,5000
18533.2,78706,60227.2,280132,1.19832e+06,0,1.43299,403.141,5000
27334.5,1.56676e+06,20070.6,254611,5747.8,0,266.286,236.777,5000
36961.9,41982.5,1.56455e+06,131139,3494.1,0,168.995,368.078,5000
25961.3,170046,17641,1.76224e+06,3270.4,0,77.354,36.8673,5000
14192.2,50247.2,1.70334e+06,94795.5,2429.76,0,152.023,413.239,5000
20502.1,80835.5,404156,406263,934.674,0,338.909,443.282,5000
21345.8,216484,27821.2,1.66514e+06,2996.51,0,88.0318,155.686,5000
64853.2,26564.4,11892.5,763170,644351,0,38.901,82.4826,5000
19557.2,207374,27466,1.61985e+06,4017.33,0,89.521,484.583,5000
22489.5,35324.9,6285.71,177012,1.73383e+06,0,18.7604,194.291,5000
11110.2,84041.6,1.52753e+06,191234,4374.77,0,136.268,262.764,5000
24171.4,1.69879e+06,20720.4,210115,6690.63,0,273.077,129.899,5000
1.13551e+06,148266,19046.3,221286,4465.36,0,239.842,355.462,5000
28946.2,193717,20663,1.72658e+06,2475.41,0,81.8236,56.7496,5000
110706,20354.6,140910,102432,34739.7,0,185.161,345.685,5000
23060.4,69149.7,274872,439203,1693.58,0,347.715,476.243,5000
76338.4,41180,87407.4,301076,92968.9,0,187.424,85.7659,5000
12807.5,1.71957e+06,18540.1,183137,8516.71,0,289.13,302.534,5000
21982.4,215881,26653.1,1.65773e+06,2132.46,0,87.3661,365.25,5000
53434.3,48322.3,1.42163e+06,194575,7530.3,0,173.994,219.214,5000
34841.5,90433.2,256387,620071,125555,0,356.61,48.3682,5000
22550.1,158823,385725,373660,5355.09,0,335.47,338.068,5000
1.69539e+06,31501.5,26453.1,120761,18922.8,0,214.985,463.633,5000
20298.3,57233.7,459527,438896,2229.19,0,341.376,324.296,5000
12020.4,1.69011e+06,27329.2,183567,12204,0,299.154,320.881,5000
922247,39374.8,93165.4,204208,56308.7,0,192.063,404.613,5000
10981.7,1.76003e+06,23176.2,173335,8978.98,0,290.075,168.788,5000
22051.6,21949.5,3854.69,215617,1.68922e+06,0,26.1514,217.195,5000
48462.7,36687.5,1.45206e+06,177037,8655.04,0,173.973,65.5889,5000
34599.7,1.40686e+06,19958.4,330257,5707.28,0,258.882,473.072,5000
43378,28987,12322.8,574387,987318,0,37.3133,314.101,5000
13076,74289.5,1.6969e+06,124793,4261.39,0,143.718,102.385,5000
1.08549e+06,46942.8,93825,200151,33277.4,0,193.71,183.796,5000
12660.1,1.71158e+06,23443.6,166512,4996.4,0,293.212,460.109,5000
13322.1,1.41436e+06,105620,205477,23387.8,0,318.185,352.483,5000
1.42781e+06,34893.4,54216.6,211966,38714.9,0,199.214,438.223,5000
20113.8,298754,31470.4,1.47976e+06,4356.3,0,102.864,445.522,5000
103100,36686.8,13745.1,1.14058e+06,104419,0,40.6543,43.6038,5000
21073.6,129895,382200,384860,4209.28,0,337.224,364.24,5000
1.25234e+06,38689.8,82798.1,182244,37201.6,0,195.748,476.103,5000
52830.7,759075,22346.3,331901,7007.37,0,249.409,66.2187,5000
16012.6,25571.1,5605.97,205361,1.66577e+06,0,24.7165,412.041,5000
17226.9,1.75474e+06,19332.5,204548,3639.69,0,279.13,85.0664,5000
36376,41706.6,1.57675e+06,147631,6179.92,0,168.791,295.569,5000
17480.8,1.68393e+06,21758.6,191747,5605.3,0,276.428,453.028,5000
14132.4,1.0929e+06,188685,275147,16245.5,0,327.743,87.6445,5000
27763.6,19926.1,9334.17,337191,1.44082e+06,0,32.2874,315.903,5000
